X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y,Ya,Yb,Yc
82.25,Fork ,26,3.428116619,6.254748068,60.95568181,82.18806798,0,0,0,8.479519028,9,0,0,0,0
90.25,Fork ,27.71455817,4,4.6,60,109,0,0,0,9.468244319,9,0,0,0,0
77,Fork ,33.5398643,5.3,5,22,58,0,0,0,38,9,0,0,0,0
86.5,Spoon ,28,3.5,5,52,32.6,0,0,0,20,9,0,0,0,0
77,Spoon ,28,3.26574651,5.581130165,44.98546909,23.68883855,0,0,0,15,9,1,0,1,1
92.75,Spoon ,28,1,5,10,6,1,1,6,0,9,1,0,1,1
87.5,Fork ,29,3.115752681,6.826980949,60.66380516,63.87038622,0,0,0,13.4027863,9,1,0,1,1
89.5,Spoon ,28,0.5,8.341848486,4,65.19140459,0,0,0,9,9,0,0,0,0
91,Spoon ,32,4.138123621,6.97061061,52.40748789,48.98150657,0,0,0,8,9,1,0,0,1
96.25,Spoon ,29,3.578938513,5.549220558,54.86080634,45.28142944,0,0,0,19,13.4,1,0,0,1
84.5,Fork ,30.57847336,2.2,3,56,71,0,0,0,34,9,0,0,0,0
80.5,Fork ,28.33614138,4,6,67,24,0,0,0,11.82120046,9,0,0,0,0
95.75,Fork ,30,2.1,4,44,56,0,0,0,14.06222232,9,0,0,0,0
85,Spoon ,27.51237617,1.5,7,62.9,31.6,0,0,0,4,9,0,0,0,0
90.25,Spoon ,32,3.4,2,52,0.6,0,0,0,7,9,0,0,0,0
95,Spoon ,26,4.8,4,77,3,0,0,0,10,9,1,1,1,1
86.5,Fork ,34,2.5,7,68,41,0,0,0,24.46618729,9,0,0,0,0
77.25,Spoon ,28,3.079727362,4.582079755,40.49911818,28.35595574,0,0,0,24.73081981,9,1,1,1,1
83.25,Fork ,28,3,12,71,148,0,0,0,13,9,1,0,1,1
86,Fork ,28.02209245,3.1,6,52,145,0,0,0,12.09932215,9,1,1,1,1
88,Fork ,28,2.909683823,5.893744936,59.47228071,65.16656968,0,0,0,12,9,1,1,1,1
88.5,Fork ,22,3.558434694,8.079816794,53.62225951,68.91675629,0,0,0,7,9,0,0,0,0
107.25,Spoon ,28,3.819049807,5.596471896,59.03608645,78.90528937,0,0,0,2.136312449,9,0,0,0,0
65,Fork ,27.63357866,3.078261221,13.03716909,57.81561615,82.55875886,0,0,0,15,9,0,0,0,0
91.5,Spoon ,28.19184241,2.23,3.5,40,12.1,0,0,0,13,9,0,0,0,0
79.5,Spoon ,28.03766966,2.6,2.5,30,1.14,0,0,0,10,9,1,1,1,1
79.25,Fork ,29.12942321,5.4,9.3,52,123,0,0,0,13.28917603,9,0,0,0,0
81.75,Spoon ,30,3.417885436,3.569066428,41.53297374,19.59491365,0,0,0,28,9,1,1,1,1
90,Spoon ,26,4,45,31.7492376,28.1986665,0,0,0,5,9,0,0,0,0
85.75,Fork ,28,5.4,4,73,48,0,0,0,7,9,1,1,1,1
79,Spoon ,24,3.375863816,5.180711046,46.57199284,27.63298504,0,0,0,7,9,1,1,1,1
75.5,Spoon ,28,2.3,6.066051889,73,185,0,0,0,21,9,0,0,0,0
87.25,Spoon ,28,3.3,3,65,14.5,0,0,0,13.38798594,9,1,1,1,1
92.75,Fork ,26,3.244996035,7.192892897,59.47592886,64.84416604,0,0,0,6,9,0,0,0,0
79.75,Fork ,28,8.8,4,51,166,0,0,0,2,9,1,1,1,1
84,Spoon ,28,2.948213117,8.90799168,35.95762005,28.1297152,0,0,0,15,9,1,1,1,1
94.5,Spoon ,28,2.489812967,3.673986808,37.10703944,14.10350077,0,0,0,6.917557935,9,1,1,1,1
94.5,Spoon ,25,3.5,5,61,23,0,0,0,11,9,0,0,0,0
62,Spoon ,28,2.965976965,6.593600718,38.53283608,30.7056044,0,0,0,36,9,0,0,0,0
92,Fork ,28.50215348,1.7,15,57,135.6,0,0,0,21,9,0,0,0,0
94,Fork ,30,3.954367254,6.878429048,62.52934886,75.17210226,0,0,0,9.177539171,9,0,0,0,0
95,Spoon ,28,1.82,4,43,22.1,0,0,0,8,9,1,0,1,1
73.75,Fork ,28,3.96,5,43,130,0,0,0,23,9,1,0,0,1
83.75,Fork ,28,1.5,8.693052857,54.42,94,0,0,2,12,7.1,1,0,0,1
86.25,Fork ,28,3.051177246,6.678111111,61.65251667,86.9503156,1,2,6,13,7.1,1,0,0,1
88,Fork ,28,3.452437749,5.987967586,58.85530943,63.09257784,0,0,0,10,9,1,0,1,1
82.75,Fork ,30,0.5,3,39,85.5,0,0,0,15.21256402,9,1,1,1,1
82.5,Spoon ,30.39382332,11,4,73,13,0,0,0,20.8633805,9,0,0,0,0
93.5,Spoon ,27.91504729,3.375226648,4.442593483,45.52370507,30.43412368,0,0,0,12,9,0,0,0,0
85.5,Spoon ,26,2,7.969757135,15,0.01,0,0,0,12,9,1,0,1,1
82,Fork ,23,4,6,78,91.5,0,0,0,12.61773425,9,1,0,1,1
88,Spoon ,28,3.371824249,5.488591911,44.41238899,26.87904367,0,0,0,0,9,1,0,1,1
100,Fork ,27.59305164,4,4,44,29,0,0,0,10,9,1,1,1,1
73.25,Spoon ,28,3.3,12,37.87530506,31.85566955,0,0,0,23,9,0,0,0,0
86.75,Spoon ,27,3,1,55,15,0,0,0,14,9,0,0,0,0
77,Fork ,30,2,6,64,55,0,0,0,16.82743937,9,0,0,0,0
75.5,Spoon ,27.94691654,3.605344274,2.816334596,26.10926395,7.536182005,0,0,0,22,9,1,1,1,1
85.25,Spoon ,26,5,1,31,4.4,0,0,0,54,9,1,0,0,1
77.25,Spoon ,31,3.1,2,24,3.1,0,0,0,28.79553221,9,0,0,0,0
80.5,Spoon ,27,3.4,19,37.5,71.5,0,0,0,21,9,1,1,1,1
90.25,Spoon ,28.41238942,3.059068386,3.864991863,43.31239461,23.08631857,0,0,0,19,9,0,0,0,0
69.5,Spoon ,28,2.905898421,3.983031246,37.32339529,18.96494534,0,0,0,15.73116592,9,0,0,0,0
94.75,Fork ,30,3.348057202,6.511086599,62.00031733,71.00050054,0,0,0,12,9,0,0,0,0
87.25,Fork ,27,1,7.758840652,79,24,0,0,0,12,9,0,0,0,0
67.5,Fork ,34.28581223,1.1,4,89,120,0,0,0,32.65871526,9,1,1,1,1
87.5,Spoon ,28,2.845851491,4.739246623,40.83718049,27.32088445,0,0,0,16,9,0,0,0,0
86.5,Fork ,28,3.343885982,32,99,32,0,0,0,11.00131708,9,0,0,0,0
84.75,Fork ,30,3.258456012,25,60,20,0,0,0,16,9,0,0,0,0
88.25,Spoon ,28,3.611243842,5.135992522,47.52569488,30.56505562,0,0,0,7.571420158,9,0,0,0,0
75.75,Fork ,33,4.7,5,35,78.3,0,0,0,24.32348698,9,1,0,0,1
80.25,Spoon ,29,3.8,8.088183455,36.51544493,0.3,0,0,0,14.68011179,9,0,0,0,0
85.5,Spoon ,32,5.3,3,45.03,43.66,0,0,0,18,9,0,0,0,0
86,Spoon ,30,2.2,1,45,29,0,0,0,14,9,1,0,0,1
90.25,Fork ,28,1.5,6,75,174,0,0,0,7,9,0,0,0,0
113,Spoon ,60,3.8,4,71,53,0,0,0,9.512294659,9,1,1,1,1
84.75,Spoon ,28.66311221,3,3,64.9,97,0,0,0,20,9,0,0,0,0
85.5,Fork ,29.66661325,3.3,66,62,6,0,0,0,27,9,0,0,0,0
79,Spoon ,28,2.917893811,5.918147659,40.70182901,25.65394938,0,0,0,46,9,1,0,0,1
83.5,Spoon ,26,3.366294754,9.6050054,33.65077273,31.55740841,0,0,0,23,9,1,0,0,1
87.5,Spoon ,30,3.3,12,71,80,0,0,0,10.19860809,9,1,1,1,1
100,Fork ,28,2.1,13,62,116,0,0,0,13,9,1,1,1,1
92.5,Fork ,26,1.3,5,79,6,0,0,0,11.16730635,9,0,0,0,0
83,Fork ,26,2.88359739,6.99518112,63.10929507,79.3222977,0,0,0,13,9,1,1,1,1
82.75,Spoon ,24,3.5,4.710921429,28,16,1,1,3,5,9,1,0,0,1
97,Fork ,30,2,3,60,140,0,0,0,14.06312193,9,0,0,0,0
90.5,Spoon ,27,3.414534329,6.457153492,42.38840851,26.99124507,0,0,0,5,9,0,0,0,0
82.5,Fork ,29,4.4,6,61,40.87,0,0,0,12,9,0,0,0,0
83.25,Spoon ,30,4.5,1.5,77,15,0,0,0,27,9,1,1,1,1
88.5,Spoon ,32,9,60,100,6,0,0,0,22.86125416,9,0,0,0,0
92.5,Spoon ,30,3.81445818,6.162095629,45.85008112,39.9258966,0,0,0,11,9,0,0,0,0
89.75,Spoon ,26.68471388,2.981303291,7.144305934,36.32213403,29.03546025,0,0,0,6,9,1,0,1,1
99.75,Spoon ,28,3.683022786,6.505956418,55.78050348,63.58720965,0,0,0,0,7,1,0,1,1
85,Fork ,27,2.6,36,60,54,0,0,0,8,9,1,1,1,1
94.5,Spoon ,28,1.6,4,52,20.6,0,0,0,53,9,1,1,1,1
85,Spoon ,30,5,3.3,47,56,0,0,0,12.23877424,9,0,0,0,0
84.75,Fork ,26.67864842,3.153027871,11.35015037,59.13111901,71.89074542,0,0,0,9,9,1,0,0,1
90.25,Spoon ,30,3.92328043,8.473066159,53.15875785,58.5536315,0,0,0,0,3.1,1,0,0,1
92.5,Fork ,28,2.1,4.5,64,41.5,0,0,0,15,9,0,0,0,0
95.75,Fork ,23,2.3,10,78,150,0,0,0,8,9,0,0,0,0
99.5,Fork ,28.56384084,1.8,5,50,181,0,0,0,13,9,1,0,1,1
77,Fork ,28,2.8,5,44,121,0,0,0,9,9,0,0,0,0
91.25,Spoon ,31,3,3,45,67,0,0,0,18.35270678,9,0,0,0,0
87.25,Fork ,29.37703026,3,7,60,6,0,0,0,5,9,0,0,0,0
87.25,Fork ,30,3.8,5,70,66.5,0,0,0,15,9,0,0,0,0
83.75,Spoon ,28.41774272,4.6,1.9,70,5.9,0,0,0,8.90410783,9,0,0,0,0
84.75,Fork ,28,3,4,52,44,0,0,0,13.06189383,9,1,0,1,1
85.75,Fork ,25,4.3,5,38,11,0,0,0,13,9,0,0,0,0
62.5,Spoon ,28,3.098629799,7.720296083,37.3241666,32.30331079,0,0,0,22,9,0,0,0,0
99.75,Fork ,27,2.829786864,6.103249125,60.51967369,73.37843465,0,0,0,7.396956518,9,0,0,0,0
79.25,Fork ,30,5.7,7,70,53.6,0,0,0,13,9,0,0,0,0
68.25,Spoon ,35,3.948434404,5.311967197,43.57477652,29.89884826,0,0,0,21,9,1,0,1,1
80.75,Spoon ,28,2.7,11.2,39.6,11.2,0,0,0,16,9,0,0,0,0
86.25,Fork ,28,2.53,7,74,65,0,0,0,27,9,1,1,1,1
89.25,Fork ,24,4.69,4,56,100.25,0,0,0,9.726084219,9,1,1,1,1
82,Spoon ,28,3.181076397,3.90356253,41.27635924,28.03916766,0,0,0,11.62203607,9,0,0,0,0
76.25,Fork ,28,2.5,22,84,60,0,0,0,35,9,1,1,1,1
68,Spoon ,31.60132906,2.7,2,62,32,0,0,0,26,9,1,1,1,1
87.5,Spoon ,27,4,6,76,44,0,0,0,11,9,1,0,0,1
90.25,Spoon ,28,2.8,9,59,55,0,0,0,10.85609813,9,1,0,0,1
75.75,Fork ,29,4.4,7,66,6,0,0,0,12,9,1,0,1,1
94.25,Fork ,28,3.9,8,77,98.8,0,0,0,25,9,1,1,1,1
83.75,Spoon ,27.91575468,2.889529236,3.389500225,41.3669144,22.80135967,0,0,0,7.920315641,9,1,1,1,1
87.5,Spoon ,25,3.431600211,5.463489677,40.18271474,30.09126788,0,0,0,22,9,1,1,1,1
83.25,Spoon ,28,3.3,6,55,30,0,0,0,8,9,0,0,0,0
75.5,Spoon ,33.63987157,1.8,9,72,87,0,0,0,37,9,0,0,0,0
90,Spoon ,28,8.07,3.127825955,0.14,1.56,0,0,0,38,9,1,1,1,1
72.75,Fork ,27,3.5,5,77,20.6,0,0,0,11.35263832,9,0,0,0,0
79,Spoon ,33,3.753369397,3.631091699,48.14356365,41.45517916,0,0,0,30,9,0,0,0,0
87,Spoon ,35,2.5,2,76,34,0,0,0,33.39065566,9,1,1,1,1
75.75,Spoon ,30,3.2,7.424075395,42.05291151,31.31216453,0,0,0,17,9,0,0,0,0
81,Spoon ,30,3.2,3,60,12.5,0,0,0,51,9,1,0,1,1
79.75,Fork ,30,3.651674745,8.121823747,63.27962462,76.28312647,0,0,0,12,9,1,0,1,1
82.75,Fork ,30,3,4,64,53,0,0,0,13,9,1,0,1,1
83.5,Spoon ,28,2.831032475,5.427140385,37.42195287,32.05224589,0,0,0,17.21080084,9,1,0,0,1
82.5,Fork ,28,3.5,4,48,20,0,0,0,14,9,1,0,1,1
90.5,Fork ,28,2.99,4,34,113.8,0,0,0,12,9,0,0,0,0
86,Fork ,28,3.8,2,54,55,0,0,0,21,9,0,0,0,0
74.25,Spoon ,28,3.508915277,6.66723052,49.81318429,48.10491298,0,0,0,6,9,0,0,0,0
96.25,Fork ,28,1.3,4,54,6,0,0,0,29,9,0,0,0,0
120,Spoon ,28,3.166672487,6.819922872,56.54127697,70.42516448,0,0,0,1.316051791,9,1,1,1,1
87.5,Fork ,28,1.5,4,42,32.2,0,0,0,7,9,0,0,0,0
98.75,Spoon ,28,2.3,2,25,30,0,1,3,0,9,0,0,0,0
79,Fork ,28,6.24,5,63,53,0,0,0,12,9,0,0,0,0
89.75,Fork ,28,4.5,6,77.5,180,0,0,0,20,9,0,0,0,0
84.75,Spoon ,30.68102935,2.7,2,57,34.18601801,0,0,0,31,9,1,1,1,1
87.75,Fork ,29,3,9.5,63,34,0,0,0,13.66909544,9,1,0,1,1
98.75,Spoon ,30,5.6,5,62,140,0,0,0,12,9,1,0,1,1
84.25,Spoon ,29.01523806,5.1,3.316769272,21,6,0,0,0,22,9,0,0,0,0
78,Spoon ,28,1.2,4,44,10.7,0,0,0,13.33403231,9,0,0,0,0
82.75,Spoon ,28,3.8,1,68,57,0,0,0,8,9,1,1,1,1
93.75,Spoon ,28,3,12,44,32.5,0,0,0,7,9,0,0,0,0
87,Fork ,28,1.1,9,76,46,0,0,0,21,9,0,0,0,0
88.5,Fork ,27.77168165,3.281257873,5.808340671,62.05663729,79.09190299,0,0,0,10.98234847,9,1,1,1,1
61.25,Fork ,27,4.6,4,48,26.4,0,0,0,15.53123462,9,1,0,1,1
99,Fork ,28,4,6,56,72.5,0,0,0,8.12097709,9,0,0,0,0
90.75,Spoon ,27.75120919,3.022631042,3.495995497,35.93444546,14.81653231,0,0,0,7.765965069,9,1,1,1,1
77.25,Spoon ,31.77798784,4.1,10.35351668,50,0.4,0,0,0,54,9,1,1,1,1
85.5,Spoon ,28,2,5,57,184,0,0,0,14.52394397,9,0,0,0,0
75.75,Fork ,38,2.8,5,58,78.8,0,0,0,61,9,0,0,0,0
110,Spoon ,28,1.7,2,56,66,0,0,0,4.846813765,9,0,0,0,0
88.75,Fork ,27,1.8,0,23.04,64,0,0,0,5,9,0,0,0,0
92.75,Spoon ,30,4.92,2.5,36,20.7,0,0,0,16.04347672,9,0,0,0,0
91.5,Spoon ,30.06321962,1.7,5,62,14.2,0,0,0,49,9,0,0,0,0
82.5,Fork ,28.08632651,3,5,86,100.1,0,0,0,17,9,0,0,0,0
84.5,Fork ,28.14340003,2,4,32,43,0,0,0,12,9,0,0,0,0
83.75,Spoon ,30,2.1,6,44,21.3,0,0,0,18,9,0,0,0,0
71.25,Spoon ,28,2,7.440274124,34.47221105,25.67011406,0,0,0,17.81794261,9,0,0,0,0
72.5,Spoon ,28.39540771,2.865175361,4.852968888,40.33930449,27.0075453,0,0,0,17,9,0,0,0,0
94,Spoon ,32,3.5,4.540301831,15,16.44993595,0,0,0,14,9,0,0,0,0
90.25,Spoon ,28,2,1,31,14,0,0,0,10,9,1,1,1,1
92.25,Spoon ,28,4,3.36379257,25,16,0,0,0,16,9,1,1,1,1
83.75,Fork ,28,4.38,7,70,69,0,0,0,7,9,1,1,1,1
79,Fork ,26,5,5,50,50,0,0,0,31,9,0,0,0,0
86.25,Spoon ,28.33757368,4.8,3,36,36,0,0,2,5,9,0,0,0,0
95,Fork ,28,7,33,33,51.33995664,0,0,0,9,9,0,0,0,0
85,Spoon ,28,2.956358175,3.517059613,41.18171537,22.20586642,0,0,0,9.459709544,9,1,1,1,1
94.5,Spoon ,28,3,3,51,0.8,0,0,0,9,9,0,0,0,0
79,Spoon ,29,3.3,1,6,35.6,0,0,0,20,9,1,1,1,1
97.25,Fork ,29.09967371,2.3,10,58,83.2,0,0,0,42,14.4,0,0,0,0
99.75,Spoon ,29.3765685,2.9,0,87.76,49,0,2,5,42,9,0,0,0,0
92.75,Fork ,28.18525091,2.4,3,44,91,0,0,0,17,9,0,0,0,0
89.5,Fork ,29.76828712,2.4,7.957876012,71,61,0,0,0,13.42857152,9,1,1,1,1
87.5,Fork ,32,1.49,1.5,28,10.43,0,0,0,22.67247755,9,0,0,0,0
89.5,Spoon ,26,3.8,4.407386391,27,0.7,0,0,0,10,9,0,0,0,0
95.5,Fork ,30,5,3,72,45,0,0,0,13.10001618,9,0,0,0,0
87.5,Spoon ,29.56628475,0.8,2.833612484,35,2.22,0,0,0,22,9,1,1,1,1
88,Spoon ,26,5,4,44,40,0,0,0,9.602220471,9,0,0,0,0
81,Spoon ,28.6840964,3.09,4,60,10,0,0,0,15.4167986,9,1,1,1,1
83.75,Spoon ,29,3,1.3,26,13.4,0,0,0,9,9,1,1,1,1
68.25,Spoon ,29,4.2,0,30,0.82,0,0,0,19,9,0,0,0,0
83.25,Fork ,28,6,5,61,38,0,0,0,9,9,1,1,1,1
85.75,Spoon ,30,0.5,4,31.5,7.3,0,0,0,27,9,1,1,1,1
75.25,Spoon ,24,1.6,3,38,2.8,0,0,0,19.45344224,9,1,1,1,1
91,Spoon ,33,2,4,55,24,0,0,0,30.25391543,9,1,1,1,1
84.25,Spoon ,25,2,6,61,81,0,0,0,10,9,1,1,1,1
86.5,Fork ,33,6.1,6,40,45.8,0,0,0,21,9,0,0,0,0
85.25,Spoon ,28,2.6,3.294916894,31,4.08,0,0,0,15,9,1,1,1,1
95,Spoon ,30,4.4,4,51,160,0,0,0,23,9,1,1,1,1
76.25,Spoon ,28.95892491,4.5,5,45,70,0,0,0,15.03151866,9,0,0,0,0
93.5,Spoon ,30,2.9,1.5,49,24.1,0,0,0,20.03385129,9,1,1,1,1
86,Fork ,27.94631399,4.2,6,49,26,0,0,0,12,9,1,0,1,1
92,Spoon ,27,1.2,5,64,57,0,0,0,0,2.1,0,0,0,0
95,Spoon ,28,2,3,40,16,0,0,0,9.345192513,9,0,0,0,0
92.5,Spoon ,28,7.2,4,12,3.9,0,0,0,13,9,1,1,1,1
94.25,Spoon ,28,2.1,5,48,52,0,0,0,11,9,1,1,1,1
71.75,Fork ,28,3.299117283,7.392752151,61.98687197,75.87946762,0,0,0,4,9,0,0,0,0
77,Fork ,38,6.3,8,54,49,0,0,0,50,9,1,0,0,1
87.75,Spoon ,28,3.308527203,3.299122967,40.95654217,26.32140189,0,0,0,11,9,0,0,0,0
93.75,Fork ,27,3.7,8,58,73,0,0,0,7,9,1,1,1,1
84,Spoon ,29.72231338,2.8,5,25,52,0,0,0,24,9,0,0,0,0
92.5,Spoon ,28,3.8,3.243537575,3.5,1.2,0,0,0,10.08500128,9,0,0,0,0
91,Spoon ,29,0.74,4,36,57,0,0,0,13,9,0,0,0,0
84.25,Fork ,29.14608652,1.7,5.1,66,85,0,0,0,18,9,1,0,1,1
74.25,Fork ,32.97357321,2.4,5,59,71,0,0,0,37,9,1,1,1,1
93.25,Spoon ,27,2.5,66.7,32,34.65663504,0,0,0,16,9,0,0,0,0
101,Spoon ,28.04284279,1.5,6.585029611,44,194,0,0,0,7.477826633,9,1,1,1,1
68.75,Spoon ,26,3,8,15.12,12,0,0,0,26,9,1,1,1,1
98.5,Fork ,28,3.2,8,61,68,0,0,0,7.75217285,9,0,0,0,0
82.25,Spoon ,28.02340062,2.854710166,3.980619886,36.81259848,23.9668546,0,0,0,16.15298256,9,1,1,1,1
82.5,Spoon ,29.89204747,4,2,43,3.85,0,0,0,23,9,1,1,1,1
76.75,Fork ,28.40516892,1,9.5,68,20,0,0,0,14.22676602,9,1,1,1,1
94.5,Fork ,28,9.2,4,66,52,0,0,0,8,9,0,0,0,0
83.25,Spoon ,28,3.6,3,56,59.5,0,0,0,11,9,1,1,1,1
78.5,Fork ,28,6,6.880314238,51,55,0,0,0,20,9,0,0,0,0
86,Spoon ,28,3,5,30,32.8,0,0,0,27,9,1,1,1,1
91,Spoon ,26,4,3.197600137,17,3,0,0,0,25,9,1,1,1,1
78,Fork ,28,4.3,1,48,74.5,0,0,0,12.81059637,9,1,1,1,1
99,Fork ,28,1.9,3,46,165.3,0,0,0,7,9,0,0,0,0
88.25,Spoon ,26,4,4,43,53,0,0,0,10.58588554,9,0,0,0,0
78.75,Spoon ,32,3,3,48,111,0,0,0,24.75213425,9,0,0,0,0
92.5,Spoon ,28,5,3.130808911,12.5,2.4,0,0,0,20,9,0,0,0,0
79.75,Spoon ,29,4.4,2,35,48,0,0,0,31,9,0,0,0,0
100.5,Spoon ,28.9081109,4.3,7,65,6,0,0,0,6.908926625,9,1,1,1,1
99.25,Spoon ,28,1.97,23,2,68,0,0,0,9.873849034,9,0,0,0,0
95,Fork ,28,3.7,5,59,21,0,0,0,15,9,1,0,0,1
92.25,Spoon ,26,6,35,28,35.58948301,0,0,0,5,9,1,1,1,1
79.75,Fork ,26,5,13,68.9,73.42261304,0,0,0,17,9,0,0,0,0
92.5,Fork ,26,5.1,7,69,62.5,0,0,0,14,9,1,0,1,1
94.25,Fork ,28,5.1,7,73,62.5,0,0,0,11,9,1,0,1,1
84.25,Fork ,26,1.3,13,47,66.30074092,0,0,0,14,9,0,0,0,0
86.25,Fork ,28.4878352,2.2,3,40,92,0,0,0,12.3118352,9,0,0,0,0
97.25,Spoon ,28.17205303,3.75,1,13.6,10.7,0,0,0,7,9,1,1,1,1
85.75,Spoon ,28,0.2,6.351684448,40,30,0,0,0,15,9,1,1,1,1
81,Fork ,29,3.9,6,57,148.5,0,0,0,11,9,0,0,0,0
95.75,Spoon ,27,6,2,16,2.3,0,0,0,9.580814648,9,0,0,0,0
78.25,Spoon ,38,3.224594381,4.185982709,48.27747152,35.23916327,0,0,0,24.645497,9,1,1,1,1
81,Spoon ,28,2.1,2,39,22,0,0,0,32,9,1,1,1,1
73.25,Spoon ,30,2.6,2.7,55,100,0,0,0,14.67745792,9,1,0,1,1
84,Fork ,28,5.7,8,67,37,0,0,0,11.725762,9,0,0,0,0
90.5,Fork ,28,2.5,6,44,53.61737614,0,0,0,14,9,1,1,1,1
94.25,Fork ,28,2.3,9.4,76,66,0,0,0,21,9,1,1,1,1
86.5,Spoon ,28,2,60,2.2,20,0,0,0,15.54194024,9,0,0,0,0
94.5,Fork ,28.52541096,1.6,4,51,76.5,0,0,0,15,9,1,1,1,1
91.75,Spoon ,27.47821691,3.3,4,83,6,0,0,0,9,9,0,0,0,0
92.75,Fork ,28,3.556879944,6.023021455,64.34773418,77.3717015,0,0,0,7,9,1,1,1,1
91,Spoon ,28,3.47,3.067944542,30,3.6,0,0,0,8,9,1,0,0,1
75.75,Fork ,28,3.383881686,6.314146842,62.70697375,82.63351349,0,0,0,9.496938762,9,0,0,0,0
89.75,Spoon ,26,1,25,83,60.53508047,0,0,0,29,9,1,1,1,1
90,Spoon ,32,1,8.34986136,42.88028561,40.6986851,0,0,0,19.21678656,9,0,0,0,0
85.75,Spoon ,27.88638901,6.6,6,47,49,0,0,0,10.18430371,9,1,1,1,1
87.75,Spoon ,28,2.3,13,66,66.00846918,0,0,0,18,9,0,0,0,0
81.25,Spoon ,28,3.8,5.147578593,55,30,0,0,0,14.41451997,9,0,0,0,0
69.75,Fork ,28,4.5,5,62,124,0,0,0,16,9,1,1,1,1
82.25,Spoon ,30,3.357199999,3.737408724,40.24624259,21.48872448,0,0,0,28,9,1,1,1,1
94.75,Spoon ,28,3.555928871,5.212536298,51.53916724,43.8361732,0,0,0,10.34902331,9,1,1,1,1
74,Spoon ,60,1.2,3.3,9,3.106,0,0,0,30,9,0,0,0,0
66.25,Spoon ,21,4.090179123,8.881764391,40.58653062,32.60186603,0,0,0,21.15781824,9,0,0,0,0
78.5,Spoon ,25,0,0,0,0,1,1,1,7,1.3,0,0,0,0
96.25,Fork ,33,3.7,4,46,23.2,0,0,0,30,9,1,1,1,1
109.5,Spoon ,28.85568737,4.3,4,55,5.3,0,0,0,7.553894993,9,1,1,1,1
90.5,Spoon ,28,1.8,3,76,84,0,0,0,14,9,1,0,1,1
93.5,Fork ,27,3,6,54,92,0,0,0,18,9,1,1,1,1
84,Spoon ,27.83745625,0,7.646245163,37.84254409,34.13577479,0,0,0,5,9,1,0,1,1
94.5,Spoon ,28,2.5,4.169134106,44,12,0,0,0,17.02682997,9,1,1,1,1
83.5,Fork ,28,3.344892772,6.547304001,60.50960667,70.21811542,0,0,0,8,9,0,0,0,0
77,Fork ,28,1,6,65,6,0,0,0,16,9,1,1,1,1
86,Spoon ,27.38047205,2.4,38.7,3.87,38.7,0,0,0,8,9,0,0,0,0
89.5,Spoon ,30,2.1,5.873547763,34.32683048,0.001,0,0,0,21.23529981,9,1,0,0,1
79.25,Fork ,28.00612015,2.5,6.760247499,74,102,0,0,0,5,9,0,0,0,0
84,Spoon ,27.19540641,2.5,2,78,137,0,0,0,5,2.6,0,0,0,0
78.5,Spoon ,28.42288087,6.4,2.8,53,40.9,0,0,0,13,9,1,1,1,1
67,Spoon ,30,2.2,4.3,51,61,0,0,0,13.36166957,9,1,1,1,1
71.25,Spoon ,28,2.2,4.3,51,61,0,0,0,0,6.1,1,1,1,1
88.5,Spoon ,14,4.4,10,61,63,0,0,0,11.96494573,9,0,0,0,0
78.5,Spoon ,29.15401637,2.2,3.535557484,40.50515479,25.69769809,0,0,0,24,9,1,1,1,1
76.5,Spoon ,28,4.15,4,47.1,18.75,0,0,0,4,9,0,0,0,0
85.25,Fork ,29,2.5,2,45,17.7,0,0,0,10,9,1,1,1,1
82.5,Spoon ,28,1.8,4.18958687,29,4.8,0,0,0,20,9,0,0,0,0
86.75,Fork ,28,3.6,5,67,29.5,0,0,0,29,9,1,1,1,1
84.25,Fork ,28.97464262,1.4,10,61,64,0,0,0,31,9,0,0,0,0
80,Spoon ,30.29862187,3.4,7,63,6,0,0,0,17.95431599,9,1,1,1,1
121.5,Spoon ,35,1.3,4,59,103,0,0,0,12.44322222,9,0,0,0,0
94,Fork ,28,3,5,70,94,0,0,0,8.064991138,9,0,0,0,0
82.25,Spoon ,28,2.4,3,46,63,0,0,0,9.14154023,9,0,0,0,0
85.75,Spoon ,28,3.29350606,5.175516316,43.13605452,31.89588012,0,0,0,12.6819849,9,0,0,0,0
91,Fork ,28,2.1,4,61,175,0,0,0,21,9,1,0,1,1
80.75,Spoon ,31.62024087,3.5,2,44,50,0,0,0,38,9,0,0,0,0
75,Spoon ,28,3.099429646,3.475723442,29.06957248,9.588331992,0,0,0,22.90112021,9,1,1,1,1
71.5,Spoon ,30,3.237872216,4.958123695,38.56533545,20.98681579,0,0,0,22.14635289,9,0,0,0,0
86.5,Fork ,25,6.8,5,47,6,0,0,0,10.95982204,9,0,0,0,0
93,Spoon ,28.00803761,3.031344388,3.641262297,36.32079382,14.98013579,0,0,0,13,9,1,1,1,1
79.25,Fork ,28.73772279,4.35,65,65,18.2,0,0,0,26,9,1,1,1,1
84.25,Spoon ,28,3.6,3.05645476,50,3.6,0,0,0,7,9,0,0,0,0
87,Spoon ,28,3.6,2.626852655,46,1,0,0,0,7,9,0,0,0,0
90.75,Spoon ,28,7.8,10,58,121,0,0,0,10.55421464,9,0,0,0,0
90.75,Fork ,31,1.78,6,52,46.7,0,0,0,22.237156,9,0,0,0,0
